Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Identification Date,Identification Analyst,Point Count Station,Wind Conditions,Precipitation,Start of Point Count  (24 hour clock),End of Point Count (24-hr clock),Common Name,Scientific Name,Taxonomic Resolution,Unique Taxonomic Identification Number,Time First Detected (seconds),Interval 1 (0-200 seconds),Interval 2 (201-400 seconds),Interval 3 (401-600 seconds),Behaviour,Tally,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,2,0,None,5:47,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,2,0,None,5:47,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,2,0,None,5:47,DNC,American Redstart,Setophaga ruticilla,Species,178979,40,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,2,0,None,5:47,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,290,0,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,2,0,None,5:47,DNC,American Redstart,Setophaga ruticilla,Species,178979,10,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,American Redstart,Setophaga ruticilla,Species,178979,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,American Redstart,Setophaga ruticilla,Species,178979,10,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,240,0,1,0,Fly Over,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,30,1,0,0,Fly Over,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,40,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,70,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,270,0,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,420,0,0,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,450,0,0,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,20,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,160,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Yellow-bellied Flycatcher,Empidonax flaviventris,Species,178338,290,0,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,60,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Least Flycatcher,Empidonax minimus,Species,178344,50,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Gray Jay,Perisoreus canadensis,Species,179667,80,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,3,0,None,6:15,DNC,Gray Jay,Perisoreus canadensis,Species,179667,20,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Gray Jay,Perisoreus canadensis,Species,179667,270,0,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Gray Jay,Perisoreus canadensis,Species,179667,70,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Black Tern,Chlidonias niger,Species,176959,190,1,1,0,Fly Over,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Hermit Thrush,Catharus guttatus,Species,179779,80,1,0,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Red-winged Blackbird,Agelaius phoeniceus,Species,179045,70,1,0,0,Fly Over,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Least Flycatcher,Empidonax minimus,Species,178344,50,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,40,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,170,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,20,1,0,0,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,170,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Yellow-bellied Flycatcher,Empidonax flaviventris,Species,178338,0,1,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Yellow-rumped Warbler,Dendroica coronata,Species,178891,240,0,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Black And White Warbler,Mniotilta varia,Species,178844,180,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Yellow-bellied Sapsucker,Sphyrapicus varius,Species,178202,10,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,200,0,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,30,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,American Redstart,Setophaga ruticilla,Species,178979,120,1,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,American Redstart,Setophaga ruticilla,Species,178979,20,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,270,0,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,4,0,None,6:57,DNC,American Redstart,Setophaga ruticilla,Species,178979,160,1,0,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,100,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,40,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,450,0,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,American Redstart,Setophaga ruticilla,Species,178979,20,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,American Redstart,Setophaga ruticilla,Species,178979,400,0,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,210,0,1,0,Fly Over,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,70,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,70,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Woodpeckers,Picinae,Subfamily,553479,130,1,1,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Black And White Warbler,Mniotilta varia,Species,178844,420,0,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,90,1,0,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Least Flycatcher,Empidonax minimus,Species,178344,160,1,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,160,1,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,100,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Red-winged Blackbird,Agelaius phoeniceus,Species,179045,170,0,1,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Gray Jay,Perisoreus canadensis,Species,179667,90,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,Gray Jay,Perisoreus canadensis,Species,179667,40,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,American Robin,Turdus migratorius,Species,179759,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,5,0,None,7:30,DNC,American Robin,Turdus migratorius,Species,179759,380,0,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Gray Jay,Perisoreus canadensis,Species,179667,250,0,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,American Robin,Turdus migratorius,Species,179759,180,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,American Robin,Turdus migratorius,Species,179759,20,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Gray Jay,Perisoreus canadensis,Species,179667,390,0,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,VNA,VNA,VNA,SNI,80,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Common Yellowthroat,Geothlypis trichas,Species,178944,290,0,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Northern Waterthrush,Seiurus noveboracensis,Species,178931,20,1,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,40,1,0,0,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,20,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,400,0,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,30,1,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Black And White Warbler,Mniotilta varia,Species,178844,50,1,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,380,0,1,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Common Snipe,Gallinago gallinago,Species,176700,0,1,0,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,140,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,280,0,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Le Conte'S Sparrow,Ammodramus leconteii,Species,179345,10,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,50,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,6,0,None,7:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,120,1,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,American Redstart,Setophaga ruticilla,Species,178979,70,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,American Redstart,Setophaga ruticilla,Species,178979,0,1,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,0,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,30,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,60,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,20,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,10,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,210,0,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,550,0,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,250,0,1,0,Fly Over,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,80,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,540,0,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,570,0,0,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Alder Flycatcher,Empidonax alnorum,Species,178340,20,1,0,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,560,0,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,0,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,40,1,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,320,0,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Counter-singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,70,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Common Snipe,Gallinago gallinago,Species,176700,200,0,1,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Black And White Warbler,Mniotilta varia,Species,178844,0,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Yellow-bellied Sapsucker,Sphyrapicus varius,Species,178202,90,1,0,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,510,0,0,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Black And White Warbler,Mniotilta varia,Species,178844,410,0,0,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,160,1,0,1,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,170,1,0,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,370,0,1,0,Calling,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,40,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Least Flycatcher,Empidonax minimus,Species,178344,110,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,120,1,1,0,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,10,1,1,1,Singing,VNA,
Rotation 1,248,2007,15-Jun-07,CHE/ILE,1-Nov-07,TH,7,0,None,8:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,10,1,0,0,Singing,VNA,
